meter,energy_kwh,flow_rate_l_per_h,inlet_temp_degc,outlet_temp_degc,site,timestamp
HM-RC-01,,40.94,,,Royal College,2020-05-01 05:30:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-01 05:30:00
MCP10 - CMAC heating AHUs,3.4,,,,TIC BUILDING,2020-05-01 05:30:00
HM-GH-01,,,,72.91,Graham Hills,2020-05-01 05:30:00
HM-TG-01,250.0,,,,Thomas Graham Building,2020-05-01 05:30:00
HM-TI-01,,24.27,,,TIC BUILDING,2020-05-01 05:30:00
ACB TX2 MAIN INCOMER,31.0,,,,TIC BUILDING,2020-05-01 05:30:00
TIC Lifts,0.0,,,,TIC BUILDING,2020-05-01 05:30:00
HM-JW-01,,,89.43,,James Weir Building,2020-05-01 05:30:00
Boiler 3 Heat Meter HM-C-01,,0.0,,,Energy Centre,2020-05-01 05:30:00
DH Heat Meter HM-H-01,2080.0,,,,Energy Centre,2020-05-01 05:30:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-01 05:30:00
TIC Mechanical Plant,88.0,,,,TIC BUILDING,2020-05-01 06:00:00
HM-TG-03,,0.391,,,Thomas Graham Building,2020-05-01 06:00:00
HM-TG-02,,,87.095,,Thomas Graham Building,2020-05-01 06:00:00
ACB TX2 MAIN INCOMER,26.0,,,,TIC BUILDING,2020-05-01 06:00:00
HM-SC-01,90.0,,,,Strathclyde Sport,2020-05-01 06:00:00
Level 4 Total Power Demand,13005.0,,,,TIC BUILDING,2020-05-01 06:00:00
TIC Fume Cupboard Extracts,5.0,,,,TIC BUILDING,2020-05-01 06:00:00
HM-HD-01,,,,73.175,Henry Dyer,2020-05-01 06:00:00
DH Heat Meter HM-H-01,,,90.49,,Energy Centre,2020-05-01 06:00:00
HM-HW-01,,,,70.515,SIPBS Hamnett Wing,2020-05-01 06:00:00
CHP Heat Meter HM-D-01,,,,70.88,Energy Centre,2020-05-01 06:00:00
HM-ST-01,,,89.405,,Stenhouse Wing,2020-05-01 06:00:00
HM-HD-01,,,86.345,,Henry Dyer,2020-05-01 06:00:00
HM-TG-02,,,,55.11,Thomas Graham Building,2020-05-01 06:00:00
ABP Labs,1.0,,,,TIC BUILDING,2020-05-01 06:00:00
SCA Labs,6.0,,,,TIC BUILDING,2020-05-01 06:00:00
ILC Labs,0.0,,,,TIC BUILDING,2020-05-01 06:00:00
Boiler 3 Heat Meter HM-C-01,,,81.055,,Energy Centre,2020-05-01 06:00:00
CMAC Power,1.0,,,,TIC BUILDING,2020-05-01 06:00:00
Level 4 Lighting,1.0,,,,TIC BUILDING,2020-05-01 06:00:00
TIC IT Communications,9.0,,,,TIC BUILDING,2020-05-01 06:00:00
Boiler 2 Heat Meter HM-B-01,,,,63.69,Energy Centre,2020-05-01 06:00:00
HM-SC-01,,0.0,,,Strathclyde Sport,2020-05-01 06:00:00
CHP Heat Meter HM-D-01,,,91.255,,Energy Centre,2020-05-01 06:00:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-01 06:00:00
HM-TG-01,,,87.95,,Thomas Graham Building,2020-05-01 06:00:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-01 06:00:00
DH Heat Meter HM-H-01,,221.715,,,Energy Centre,2020-05-01 06:00:00
HM-JW-01,50.0,,,,James Weir Building,2020-05-01 06:00:00
HM-CU-01,,,83.095,,Curran Building,2020-05-01 06:00:00
HM-JA-01,,19.35,,,John Anderson Building,2020-05-01 06:00:00
HM-JA-01,,,89.245,,John Anderson Building,2020-05-01 06:00:00
HM-TG-03,,,,57.58,Thomas Graham Building,2020-05-01 06:00:00
ACB TX1 MAIN INCOMER,15.0,,,,TIC BUILDING,2020-05-01 06:00:00
HM-ST-01,100.0,,,,Stenhouse Wing,2020-05-01 06:00:00
Level 4 Small Power,2.0,,,,TIC BUILDING,2020-05-01 06:00:00
MCP10 - CMAC heating AHUs,2.6,,,,TIC BUILDING,2020-05-01 06:00:00
HM-SU-01,,,13.77,,Students Union,2020-05-01 06:00:00
TIC Lifts,0.0,,,,TIC BUILDING,2020-05-01 06:00:00
ACBTX3  MAINS INCOMER TX3,81.0,,,,TIC BUILDING,2020-05-01 06:00:00
Boiler 1 Heat Meter HM-A-01,,0.0,,,Energy Centre,2020-05-01 06:00:00
HM-TG-03,,,87.135,,Thomas Graham Building,2020-05-01 06:00:00
HM-TG-01,,,,71.1,Thomas Graham Building,2020-05-01 06:00:00
CHP Heat Meter HM-D-01,,108.625,,,Energy Centre,2020-05-01 06:00:00
TIC Workshops,2.0,,,,TIC BUILDING,2020-05-01 06:00:00
HM-JA-01,150.0,,,,John Anderson Building,2020-05-01 06:00:00
Boiler 2 Heat Meter HM-B-01,,,29.075,,Energy Centre,2020-05-01 06:00:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-01 06:00:00
CHP Heat Meter HM-D-01,1310.0,,,,Energy Centre,2020-05-01 06:00:00
Boiler 3 Heat Meter HM-C-01,,115.965,,,Energy Centre,2020-05-01 06:00:00
HM-TG-02,7.7,,,,Thomas Graham Building,2020-05-01 06:00:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-01 06:00:00
HM-GH-01,,,,72.345,Graham Hills,2020-05-01 06:00:00
HM-RC-01,390.0,,,,Royal College,2020-05-01 06:00:00
HM-HW-01,150.0,,,,SIPBS Hamnett Wing,2020-05-01 06:00:00
HM-RW-01,,,89.425,,SIPBS Robertson Wing (John Arbuthnott),2020-05-01 06:00:00
TIC Heating pumps,35.0,,,,TIC BUILDING,2020-05-01 06:00:00
HM-SC-01,,,,65.385,Strathclyde Sport,2020-05-01 06:00:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-01 06:00:00
TIC Auditoriums,1.0,,,,TIC BUILDING,2020-05-01 06:00:00
BIO Labs,1.0,,,,TIC BUILDING,2020-05-01 06:00:00
IOP Labs,0.0,,,,TIC BUILDING,2020-05-01 06:00:00
Boiler 1 Heat Meter HM-A-01,,,,56.94,Energy Centre,2020-05-01 06:00:00
HM-RC-01,,,,57.25,Royal College,2020-05-01 06:00:00
CMAC Lighting,0.31,,,,TIC BUILDING,2020-05-01 06:00:00
HM-TG-01,,44.155,,,Thomas Graham Building,2020-05-01 06:00:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-01 06:00:00
HM-HW-01,,0.0,,,SIPBS Hamnett Wing,2020-05-01 06:00:00
TIC Kitchens,1.0,,,,TIC BUILDING,2020-05-01 06:00:00
TIC Lighting,3.0,,,,TIC BUILDING,2020-05-01 06:00:00
SHD Labs,2.0,,,,TIC BUILDING,2020-05-01 06:00:00
TIC Labs,11.031,,,,TIC BUILDING,2020-05-01 06:00:00
MCP11 - CMAC cooling AHUs,4.4,,,,TIC BUILDING,2020-05-01 06:00:00
ACBTX4  MAINS INCOMER,55.0,,,,TIC BUILDING,2020-05-01 06:00:00
HM-ST-01,,,,75.78,Stenhouse Wing,2020-05-01 06:00:00
HM-JW-01,,,86.695,,James Weir Building,2020-05-01 06:00:00
HM-JA-01,,,,76.55,John Anderson Building,2020-05-01 06:00:00
HM-GH-01,,25.8,,,Graham Hills,2020-05-01 06:00:00
HM-RW-01,185.0,,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-01 06:00:00
HM-TG-01,170.0,,,,Thomas Graham Building,2020-05-01 06:00:00
HM-RW-01,,,,66.355,SIPBS Robertson Wing (John Arbuthnott),2020-05-01 06:00:00
Boiler 3 Heat Meter HM-C-01,1138.0,,,,Energy Centre,2020-05-01 06:00:00
HM-TI-01,,46.53,,,TIC BUILDING,2020-05-01 06:00:00
Level 4 IT,2.0,,,,TIC BUILDING,2020-05-01 06:00:00
TIC AHUs,45.0,,,,TIC BUILDING,2020-05-01 06:00:00
PEC Labs,1.0,,,,TIC BUILDING,2020-05-01 06:00:00
HM-TI-01,,,89.535,,TIC BUILDING,2020-05-01 06:00:00
HM-CU-01,,,,27.83,Curran Building,2020-05-01 06:00:00
ACB1 TX6 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-01 06:00:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-01 06:00:00
HM-JW-01,130.0,,,,James Weir Building,2020-05-01 06:30:00
HM-SC-01,,,89.14,,Strathclyde Sport,2020-05-01 06:30:00
HM-TI-01,,,,72.8,TIC BUILDING,2020-05-01 06:30:00
TIC Kitchens,1.0,,,,TIC BUILDING,2020-05-01 06:30:00
HM-TG-01,,49.26,,,Thomas Graham Building,2020-05-01 06:30:00
SHD Labs,3.0,,,,TIC BUILDING,2020-05-01 06:30:00
BIO Labs,0.0,,,,TIC BUILDING,2020-05-01 06:30:00
HM-JA-01,,,,75.7,John Anderson Building,2020-05-01 06:30:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-01 06:30:00
HM-GH-01,,44.07,,,Graham Hills,2020-05-01 06:30:00
HM-SU-01,,0.0,,,Students Union,2020-05-01 06:30:00
HM-RW-01,,,88.99,,SIPBS Robertson Wing (John Arbuthnott),2020-05-01 06:30:00
ACBTX4  MAINS INCOMER,60.0,,,,TIC BUILDING,2020-05-01 06:30:00
CHP Heat Meter HM-D-01,1210.0,,,,Energy Centre,2020-05-01 06:30:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-01 06:30:00
CHP Heat Meter HM-D-01,,108.145,,,Energy Centre,2020-05-01 06:30:00
Boiler 2 Heat Meter HM-B-01,,,,64.13,Energy Centre,2020-05-01 06:30:00
HM-TG-03,,,87.76,,Thomas Graham Building,2020-05-01 06:30:00
ACBTX3  MAINS INCOMER TX3,92.0,,,,TIC BUILDING,2020-05-01 06:30:00
Level 4 IT,2.0,,,,TIC BUILDING,2020-05-01 06:30:00
Level 4 Lighting,1.0,,,,TIC BUILDING,2020-05-01 06:30:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-01 06:30:00
TIC AHUs,52.0,,,,TIC BUILDING,2020-05-01 06:30:00
PEC Labs,2.0,,,,TIC BUILDING,2020-05-01 06:30:00
HM-HW-01,,,88.74,,SIPBS Hamnett Wing,2020-05-01 06:30:00
TIC IT Communications,7.0,,,,TIC BUILDING,2020-05-01 06:30:00
ACB1 TX5 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-01 06:30:00
Boiler 1 Heat Meter HM-A-01,,,,57.5,Energy Centre,2020-05-01 06:30:00
MCP11 - CMAC cooling AHUs,5.2,,,,TIC BUILDING,2020-05-01 06:30:00
Level 4 Small Power,3.0,,,,TIC BUILDING,2020-05-01 06:30:00
Level 9 L&P,1.0,,,,TIC BUILDING,2020-05-01 06:30:00
HM-SU-01,0.0,,,,Students Union,2020-05-01 06:30:00
DH Heat Meter HM-H-01,,249.02,,,Energy Centre,2020-05-01 06:30:00
ACB TX1 MAIN INCOMER,18.0,,,,TIC BUILDING,2020-05-01 06:30:00
HM-TG-02,9.7,,,,Thomas Graham Building,2020-05-01 06:30:00
HM-TG-01,170.0,,,,Thomas Graham Building,2020-05-01 06:30:00
MCCBA1 PV SUPPLY,2.0,,,,TIC BUILDING,2020-05-01 06:30:00
HM-JW-01,,,87.37,,James Weir Building,2020-05-01 06:30:00
ACB1 TX6 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-01 06:30:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-01 06:30:00
HM-HD-01,,,87.415,,Henry Dyer,2020-05-01 06:30:00
TIC Lifts,0.0,,,,TIC BUILDING,2020-05-01 06:30:00
HM-SC-01,80.0,,,,Strathclyde Sport,2020-05-01 06:30:00
HM-TG-02,,,,55.01,Thomas Graham Building,2020-05-01 06:30:00
HM-GH-01,,,89.375,,Graham Hills,2020-05-01 06:30:00
HM-JA-01,,,88.92,,John Anderson Building,2020-05-01 06:30:00
FHR Labs,1.031,,,,TIC BUILDING,2020-05-01 06:30:00
HM-RC-01,,,,57.285,Royal College,2020-05-01 06:30:00
Boiler 3 Heat Meter HM-C-01,,213.77,,,Energy Centre,2020-05-01 06:30:00
TIC Small Power,18.0,,,,TIC BUILDING,2020-05-01 06:30:00
TIC Chillers,25.0,,,,TIC BUILDING,2020-05-01 06:30:00
HM-TG-01,,,,71.84,Thomas Graham Building,2020-05-01 06:30:00
HM-JW-01,,,,71.105,James Weir Building,2020-05-01 06:30:00
HM-HD-01,14.0,,,,Henry Dyer,2020-05-01 06:30:00
TIC Workshops,2.0,,,,TIC BUILDING,2020-05-01 07:00:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-01 07:00:00
ACB1 TX6 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-01 07:00:00
MCP11 - CMAC cooling AHUs,4.8,,,,TIC BUILDING,2020-05-01 07:00:00
CHP Heat Meter HM-D-01,,,91.22,,Energy Centre,2020-05-01 07:00:00
SCA Labs,2.0,,,,TIC BUILDING,2020-05-01 07:00:00
Boiler 3 Heat Meter HM-C-01,973.0,,,,Energy Centre,2020-05-01 07:00:00
HM-HW-01,,,,69.81,SIPBS Hamnett Wing,2020-05-01 07:00:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-01 07:00:00
Boiler 1 Heat Meter HM-A-01,,,33.8,,Energy Centre,2020-05-01 07:00:00
HM-ST-01,,,,74.795,Stenhouse Wing,2020-05-01 07:00:00
TIC AHUs,51.0,,,,TIC BUILDING,2020-05-01 07:00:00
HM-JA-01,220.0,,,,John Anderson Building,2020-05-01 07:00:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-01 07:00:00
TIC Lighting,2.0,,,,TIC BUILDING,2020-05-01 07:00:00
DH Heat Meter HM-H-01,2090.0,,,,Energy Centre,2020-05-01 07:00:00
HM-CU-01,,,82.465,,Curran Building,2020-05-01 07:00:00
HM-JW-01,,,,70.71,James Weir Building,2020-05-01 07:00:00
HM-TG-01,240.0,,,,Thomas Graham Building,2020-05-01 07:00:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-01 07:00:00
CHP Heat Meter HM-D-01,,,,70.97,Energy Centre,2020-05-01 07:00:00
HM-TI-01,280.0,,,,TIC BUILDING,2020-05-01 07:00:00
HM-GH-01,,,90.015,,Graham Hills,2020-05-01 07:00:00
Level 4 Lighting,1.0,,,,TIC BUILDING,2020-05-01 07:00:00
HM-GH-01,290.0,,,,Graham Hills,2020-05-01 07:00:00
TIC Mechanical Plant,98.0,,,,TIC BUILDING,2020-05-01 07:00:00
ACB TX2 MAIN INCOMER,29.0,,,,TIC BUILDING,2020-05-01 07:00:00
HM-SU-01,,0.0,,,Students Union,2020-05-01 07:00:00
HM-SU-01,,,13.655,,Students Union,2020-05-01 07:00:00
HM-TI-01,,,89.575,,TIC BUILDING,2020-05-01 07:00:00
CHP Heat Meter HM-D-01,,108.68,,,Energy Centre,2020-05-01 07:00:00
HM-SC-01,50.0,,,,Strathclyde Sport,2020-05-01 07:00:00
HM-SC-01,,,,67.135,Strathclyde Sport,2020-05-01 07:00:00
MCP10 - CMAC heating AHUs,2.8,,,,TIC BUILDING,2020-05-01 07:00:00
HM-TG-02,,,90.44,,Thomas Graham Building,2020-05-01 07:00:00
BIO Labs,0.0,,,,TIC BUILDING,2020-05-01 07:00:00
HM-HW-01,160.0,,,,SIPBS Hamnett Wing,2020-05-01 07:00:00
HM-SU-01,,,,11.69,Students Union,2020-05-01 07:30:00
HM-RW-01,,0.0,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-01 07:30:00
BIO Labs,2.0,,,,TIC BUILDING,2020-05-01 07:30:00
Level 4 Lighting,2.0,,,,TIC BUILDING,2020-05-01 07:30:00
TIC Lighting,8.667,,,,TIC BUILDING,2020-05-01 07:30:00
MCP10 - CMAC heating AHUs,3.0,,,,TIC BUILDING,2020-05-01 07:30:00
MCCBA1 PV SUPPLY,7.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-SU-01,,0.0,,,Students Union,2020-05-01 07:30:00
HM-TG-03,,,,56.805,Thomas Graham Building,2020-05-01 07:30:00
CMAC Lighting,0.805,,,,TIC BUILDING,2020-05-01 07:30:00
HM-CU-01,,,82.81,,Curran Building,2020-05-01 07:30:00
Level 4 Total Power Demand,13360.0,,,,TIC BUILDING,2020-05-01 07:30:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-HW-01,,,89.89,,SIPBS Hamnett Wing,2020-05-01 07:30:00
HM-RW-01,,,,65.97,SIPBS Robertson Wing (John Arbuthnott),2020-05-01 07:30:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-01 07:30:00
HM-RC-01,640.0,,,,Royal College,2020-05-01 07:30:00
TIC Workshops,1.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-CU-01,,,,27.435,Curran Building,2020-05-01 07:30:00
Boiler 2 Heat Meter HM-B-01,,,,63.48,Energy Centre,2020-05-01 07:30:00
Boiler 3 Heat Meter HM-C-01,,,,70.155,Energy Centre,2020-05-01 07:30:00
ACB TX2 MAIN INCOMER,36.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-JA-01,,56.505,,,John Anderson Building,2020-05-01 07:30:00
TIC IT Communications,6.0,,,,TIC BUILDING,2020-05-01 07:30:00
Boiler 3 Heat Meter HM-C-01,,0.0,,,Energy Centre,2020-05-01 07:30:00
ACB1 TX6 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-SU-01,0.0,,,,Students Union,2020-05-01 07:30:00
HM-JW-01,100.0,,,,James Weir Building,2020-05-01 07:30:00
HM-TG-03,,,90.04,,Thomas Graham Building,2020-05-01 07:30:00
TIC Mechanical Plant,113.0,,,,TIC BUILDING,2020-05-01 07:30:00
TIC Chillers,35.0,,,,TIC BUILDING,2020-05-01 07:30:00
TIC Kitchens,0.0,,,,TIC BUILDING,2020-05-01 07:30:00
CMAC Power,1.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-CU-01,,0.0,,,Curran Building,2020-05-01 07:30:00
MCP11 - CMAC cooling AHUs,5.4,,,,TIC BUILDING,2020-05-01 07:30:00
HM-SC-01,,,86.885,,Strathclyde Sport,2020-05-01 07:30:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-01 07:30:00
HM-CU-01,0.0,,,,Curran Building,2020-05-01 07:30:00
HM-SC-01,,0.0,,,Strathclyde Sport,2020-05-01 07:30:00
HM-TI-01,,,,71.65,TIC BUILDING,2020-05-01 07:30:00
CHP Heat Meter HM-D-01,,,91.215,,Energy Centre,2020-05-01 07:30:00
TIC Lifts,2.0,,,,TIC BUILDING,2020-05-01 07:30:00
ACB1 TX5 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-GH-01,,20.4,,,Graham Hills,2020-05-01 07:30:00
HM-TG-02,,,,54.915,Thomas Graham Building,2020-05-01 07:30:00
Level 4 Small Power,4.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-01 07:30:00
HM-SU-01,,,13.615,,Students Union,2020-05-01 07:30:00
HM-HW-01,,9.14,,,SIPBS Hamnett Wing,2020-05-01 07:30:00
Boiler 1 Heat Meter HM-A-01,,0.0,,,Energy Centre,2020-05-01 07:30:00
Boiler 3 Heat Meter HM-C-01,,,75.515,,Energy Centre,2020-05-01 07:30:00
IOP Labs,0.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-TI-01,,,90.38,,TIC BUILDING,2020-05-01 07:30:00
TIC Heating pumps,42.0,,,,TIC BUILDING,2020-05-01 07:30:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-01 07:30:00
SHD Labs,3.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-HW-01,,,,69.47,SIPBS Hamnett Wing,2020-05-01 07:30:00
TIC Labs,17.031,,,,TIC BUILDING,2020-05-01 07:30:00
ACBTX3  MAINS INCOMER TX3,103.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-TG-03,7.2,,,,Thomas Graham Building,2020-05-01 07:30:00
DH Heat Meter HM-H-01,,,90.375,,Energy Centre,2020-05-01 07:30:00
TIC AHUs,61.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-HW-01,160.0,,,,SIPBS Hamnett Wing,2020-05-01 07:30:00
DH Heat Meter HM-H-01,,193.96,,,Energy Centre,2020-05-01 07:30:00
HM-TG-03,,0.365,,,Thomas Graham Building,2020-05-01 07:30:00
HM-HD-01,18.4,,,,Henry Dyer,2020-05-01 07:30:00
TIC Fume Cupboard Extracts,6.0,,,,TIC BUILDING,2020-05-01 07:30:00
FHR Labs,0.031,,,,TIC BUILDING,2020-05-01 07:30:00
CHP Heat Meter HM-D-01,,108.975,,,Energy Centre,2020-05-01 07:30:00
HM-HD-01,,,,73.91,Henry Dyer,2020-05-01 07:30:00
HM-JW-01,,,,71.875,James Weir Building,2020-05-01 07:30:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-01 07:30:00
HM-RC-01,,,,58.235,Royal College,2020-05-01 07:30:00
HM-ST-01,,,,74.945,Stenhouse Wing,2020-05-01 07:30:00
Boiler 1 Heat Meter HM-A-01,,,33.215,,Energy Centre,2020-05-01 07:30:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-01 07:30:00
HM-JW-01,,,90.59,,James Weir Building,2020-05-01 07:30:00
HM-TG-01,,,90.975,,Thomas Graham Building,2020-05-01 07:30:00
HM-JA-01,,,90.21,,John Anderson Building,2020-05-01 07:30:00
PEC Labs,2.0,,,,TIC BUILDING,2020-05-01 07:30:00
TIC Auditoriums,3.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-GH-01,290.0,,,,Graham Hills,2020-05-01 07:30:00
Level 4 IT,1.0,,,,TIC BUILDING,2020-05-01 07:30:00
Level 9 L&P,1.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-GH-01,,,,73.02,Graham Hills,2020-05-01 07:30:00
HM-RC-01,,24.1,,,Royal College,2020-05-01 07:30:00
HM-JA-01,240.0,,,,John Anderson Building,2020-05-01 07:30:00
Boiler 2 Heat Meter HM-B-01,,,27.26,,Energy Centre,2020-05-01 07:30:00
ACB TX1 MAIN INCOMER,23.0,,,,TIC BUILDING,2020-05-01 07:30:00
ABP Labs,1.0,,,,TIC BUILDING,2020-05-01 07:30:00
HM-TG-02,,0.456,,,Thomas Graham Building,2020-05-01 07:30:00
IOP Labs,0.0,,,,TIC BUILDING,2020-05-01 18:30:00
Boiler 2 Heat Meter HM-B-01,,,,63.315,Energy Centre,2020-05-01 18:30:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-01 19:00:00
ABP Labs,2.0,,,,TIC BUILDING,2020-05-01 19:00:00
TIC Workshops,2.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-SU-01,,,15.51,,Students Union,2020-05-01 19:00:00
ACB TX2 MAIN INCOMER,28.0,,,,TIC BUILDING,2020-05-01 19:00:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-01 19:00:00
HM-CU-01,,,84.385,,Curran Building,2020-05-01 19:00:00
HM-HW-01,,,,70.545,SIPBS Hamnett Wing,2020-05-01 19:00:00
TIC Auditoriums,2.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-TG-03,6.6,,,,Thomas Graham Building,2020-05-01 19:00:00
ACBTX3  MAINS INCOMER TX3,95.0,,,,TIC BUILDING,2020-05-01 19:00:00
TIC Mechanical Plant,105.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-TG-02,,0.473,,,Thomas Graham Building,2020-05-01 19:00:00
HM-GH-01,,,87.865,,Graham Hills,2020-05-01 19:00:00
Boiler 2 Heat Meter HM-B-01,,,,64.005,Energy Centre,2020-05-01 19:00:00
HM-SU-01,,,,13.895,Students Union,2020-05-01 19:00:00
TIC Labs,11.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-TI-01,,,,74.1,TIC BUILDING,2020-05-01 19:00:00
HM-TG-01,,,,72.725,Thomas Graham Building,2020-05-01 19:00:00
ACB TX1 MAIN INCOMER,18.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-SC-01,,,,65.22,Strathclyde Sport,2020-05-01 19:00:00
DH Heat Meter HM-H-01,,,,71.31,Energy Centre,2020-05-01 19:00:00
SCA Labs,4.0,,,,TIC BUILDING,2020-05-01 19:00:00
ACBTX4  MAINS INCOMER,65.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-JA-01,80.0,,,,John Anderson Building,2020-05-01 19:00:00
Boiler 2 Heat Meter HM-B-01,,,22.075,,Energy Centre,2020-05-01 19:00:00
FHR Labs,0.0,,,,TIC BUILDING,2020-05-01 19:00:00
CMAC Power,2.0,,,,TIC BUILDING,2020-05-01 19:00:00
Boiler 3 Heat Meter HM-C-01,,,,70.795,Energy Centre,2020-05-01 19:00:00
HM-JA-01,,,88.28,,John Anderson Building,2020-05-01 19:00:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-01 19:00:00
SHD Labs,2.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-TI-01,,,88.19,,TIC BUILDING,2020-05-01 19:00:00
ACB1 TX5 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-SC-01,60.0,,,,Strathclyde Sport,2020-05-01 19:00:00
HM-RC-01,,,88.97,,Royal College,2020-05-01 19:00:00
HM-CU-01,,,,27.995,Curran Building,2020-05-01 19:00:00
HM-TG-01,,,89.15,,Thomas Graham Building,2020-05-01 19:00:00
TIC Fume Cupboard Extracts,6.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-TI-01,,0.0,,,TIC BUILDING,2020-05-01 19:00:00
HM-HW-01,80.0,,,,SIPBS Hamnett Wing,2020-05-01 19:00:00
Boiler 3 Heat Meter HM-C-01,,,82.775,,Energy Centre,2020-05-01 19:00:00
DH Heat Meter HM-H-01,1980.0,,,,Energy Centre,2020-05-01 19:00:00
PEC Labs,1.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-JA-01,,,,75.345,John Anderson Building,2020-05-01 19:00:00
HM-ST-01,,,,76.39,Stenhouse Wing,2020-05-01 19:00:00
HM-ST-01,100.0,,,,Stenhouse Wing,2020-05-01 19:00:00
MCP10 - CMAC heating AHUs,3.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-SU-01,0.0,,,,Students Union,2020-05-01 19:00:00
Level 4 Total Power Demand,13120.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-RC-01,,11.35,,,Royal College,2020-05-01 19:00:00
TIC AHUs,53.0,,,,TIC BUILDING,2020-05-01 19:00:00
ACB1 TX6 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-01 19:00:00
BIO Labs,1.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-TG-03,,0.374,,,Thomas Graham Building,2020-05-01 19:00:00
HM-TG-03,,,,57.8,Thomas Graham Building,2020-05-01 19:00:00
CHP Heat Meter HM-D-01,,108.56,,,Energy Centre,2020-05-01 19:00:00
TIC Small Power,18.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-JW-01,20.0,,,,James Weir Building,2020-05-01 19:00:00
HM-JA-01,,0.0,,,John Anderson Building,2020-05-01 19:00:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-01 19:00:00
TIC Lighting,6.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-RC-01,430.0,,,,Royal College,2020-05-01 19:00:00
Boiler 3 Heat Meter HM-C-01,563.0,,,,Energy Centre,2020-05-01 19:00:00
TIC Heating pumps,42.0,,,,TIC BUILDING,2020-05-01 19:00:00
HM-TG-01,,50.605,,,Thomas Graham Building,2020-05-01 19:00:00
