meter,energy_kwh,flow_rate_l_per_h,inlet_temp_degc,outlet_temp_degc,site,timestamp
HM-TI-01,,,,74.55,Building_10,07/05/2020 08:30
Small Power,20,,,,Building_10,07/05/2020 08:30
HM-TG-02,,,88.755,,Building_14,07/05/2020 08:30
HM-TG-01,,,88.305,,Building_14,07/05/2020 08:30
HM-JA-01,,,86.16,,Building_4,07/05/2020 08:30
Boiler 3 Heat Meter HM-C-01,0,,,,Energy Centre,07/05/2020 08:30
HM-CU-01,,,,73.085,Building_1,07/05/2020 08:30
AHU,52,,,,Building_10,07/05/2020 08:30
HM-GH-01,,0,,,Building_12,07/05/2020 08:30
Boiler 1 Heat Meter HM-A-01,,116.675,,,Energy Centre,07/05/2020 08:30
HM-JA-01,,48.825,,,Building_4,07/05/2020 08:30
CHP Heat Meter HM-D-01,820,,,,Energy Centre,07/05/2020 08:30
ACBTX3  MAINS INCOMER TX3,90,,,,Building_10,07/05/2020 08:30
MCP11 - CMAC cooling AHUs,5.6,,,,Building_10,07/05/2020 08:30
HM-GH-01,,,,73.33,Building_12,07/05/2020 08:30
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,07/05/2020 08:30
HM-TG-03,5.8,,,,Building_14,07/05/2020 08:30
HM-TG-02,,0.47,,,Building_14,07/05/2020 08:30
FHR Labs,1,,,,Building_10,07/05/2020 08:30
Boiler 3 Heat Meter HM-C-01,,,,66.94,Energy Centre,07/05/2020 08:30
HM-HW-01,,,,71.59,Building2,07/05/2020 08:30
ACB1 TX5 MAIN INCOMER,1,,,,Building_10,07/05/2020 08:30
MCCBA1 PV SUPPLY,8,,,,Building_10,07/05/2020 08:30
Level 4 Power Demand,0,,,,Building_10,07/05/2020 08:30
ACB TX2 MAIN INCOMER,33,,,,Building_10,07/05/2020 08:30
CHP Heat Meter HM-D-01,,,,69.075,Energy Centre,07/05/2020 08:30
HM-CU-01,,,89.425,,Building_1,07/05/2020 08:30
ILC Labs,1,,,,Building_10,07/05/2020 08:30
HM-TG-01,,,,70.98,Building_14,07/05/2020 08:30
CHP Heat Meter HM-D-01,,,91.33,,Energy Centre,07/05/2020 08:30
HM-RC-01,,,,52.925,Building_6,07/05/2020 08:30
HM-HD-01,,,85.58,,Building_13,07/05/2020 08:30
SHD Labs,2,,,,Building_10,07/05/2020 08:30
HM-HD-01,,0,,,Building_13,07/05/2020 08:30
HM-JW-01,,,88.77,,Building_3,07/05/2020 08:30
HM-RW-01,,,,69.585,Building_5,07/05/2020 08:30
Level 4 Small Power,3,,,,Building_10,07/05/2020 08:30
DH Heat Meter HM-H-01,1140,,,,Energy Centre,07/05/2020 08:30
HM-SC-01,,0,,,Building_11,07/05/2020 08:30
Fume Cupboard Extracts,6,,,,Building_10,07/05/2020 08:30
HM-TG-02,8.8,,,,Building_14,07/05/2020 08:30
HM-GH-01,,,88.465,,Building_12,07/05/2020 08:30
Boiler 1 Heat Meter HM-A-01,,,,68.65,Energy Centre,07/05/2020 08:30
HM-HD-01,8.1,,,,Building_13,07/05/2020 08:30
DH Heat Meter HM-H-01,,169.175,,,Energy Centre,07/05/2020 08:30
HM-CU-01,47.5,,,,Building_1,07/05/2020 08:30
CHP Heat Meter HM-D-01,,108.075,,,Energy Centre,07/05/2020 08:30
CMAC Lighting,0.31,,,,Building_10,07/05/2020 08:30
IT Communications,6,,,,Building_10,07/05/2020 08:30
MCP10 - CMAC heating AHUs,1.4,,,,Building_10,07/05/2020 08:30
HM-HW-01,150,,,,Building2,07/05/2020 08:30
HM-TI-01,,20.22,,,Building_10,07/05/2020 08:30
HM-SU-01,0,,,,Building_8,07/05/2020 08:30
HM-ST-01,,0,,,Building_7,07/05/2020 08:30
Boiler 1 Heat Meter HM-A-01,1005,,,,Energy Centre,07/05/2020 08:30
Boiler 3 Heat Meter HM-C-01,,0,,,Energy Centre,07/05/2020 08:30
Level 4 IT,1,,,,Building_10,07/05/2020 08:30
ACBTX4  MAINS INCOMER,50,,,,Building_10,07/05/2020 08:30
ABP Labs,1,,,,Building_10,07/05/2020 08:30
DH Heat Meter HM-H-01,,,,69.425,Energy Centre,07/05/2020 08:30
SCA Labs,3,,,,Building_10,07/05/2020 08:30
HM-SC-01,40,,,,Building_11,07/05/2020 08:30
HM-TG-02,,,,55.35,Building_14,07/05/2020 08:30
CMAC Power,2,,,,Building_10,07/05/2020 08:30
HM-SC-01,,,,72.085,Building_11,07/05/2020 08:30
HM-HW-01,,0,,,Building2,07/05/2020 08:30
HM-SC-01,,,89.665,,Building_11,07/05/2020 08:30
HM-RC-01,,,89.495,,Building_6,07/05/2020 08:30
HM-TI-01,,,88.155,,Building_10,07/05/2020 08:30
HM-ST-01,,,90.28,,Building_7,07/05/2020 08:30
HM-RC-01,,11.34,,,Building_6,07/05/2020 08:30
HM-GH-01,240,,,,Building_12,07/05/2020 08:30
 Lighting,10,,,,Building_10,07/05/2020 08:30
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,07/05/2020 08:30
HM-SU-01,,,,13.555,Building_8,07/05/2020 08:30
HM-CU-01,,8.985,,,Building_1,07/05/2020 08:30
HM-JA-01,,,,75.865,Building_4,07/05/2020 08:30
HM-ST-01,110,,,,Building_7,07/05/2020 08:30
HM-TG-01,,0,,,Building_14,07/05/2020 08:30
Level 4 Lighting,2,,,,Building_10,07/05/2020 08:30
Level 9 L&P,0,,,,Building_10,07/05/2020 08:30
IOP Labs,1,,,,Building_10,07/05/2020 08:30
Boiler 3 Heat Meter HM-C-01,,,34.865,,Energy Centre,07/05/2020 08:30
Boiler 2 Heat Meter HM-B-01,,,18.395,,Energy Centre,07/05/2020 08:30
HM-SU-01,,,15.72,,Building_8,07/05/2020 08:30
Mechanical Plant,96,,,,Building_10,07/05/2020 08:30
HM-ST-01,,,,75.445,Building_7,07/05/2020 08:30
PEC Labs,2,,,,Building_10,07/05/2020 08:30
HM-TG-03,,,88.6,,Building_14,07/05/2020 08:30
HM-HW-01,,,89.945,,Building2,07/05/2020 08:30
HM-RW-01,,0,,,Building_5,07/05/2020 08:30
HM-TG-01,200,,,,Building_14,07/05/2020 08:30
Kitchens,0,,,,Building_10,07/05/2020 08:30
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,07/05/2020 08:30
Auditoriums,4,,,,Building_10,07/05/2020 08:30
DH Heat Meter HM-H-01,,,90.015,,Energy Centre,07/05/2020 08:30
BIO Labs,2,,,,Building_10,07/05/2020 08:30
Boiler 2 Heat Meter HM-B-01,,,,67.775,Energy Centre,07/05/2020 08:30
HM-HD-01,,,,72.9,Building_13,07/05/2020 08:30
Chillers,24,,,,Building_10,07/05/2020 08:30
HM-JA-01,180,,,,Building_4,07/05/2020 08:30
HM-RW-01,,,90.145,,Building_5,07/05/2020 08:30
Heating pumps,35,,,,Building_10,07/05/2020 08:30
HM-SU-01,,0,,,Building_8,07/05/2020 08:30
HM-JW-01,,,,75.325,Building_3,07/05/2020 08:30
SCA Labs,6,,,,Building_10,07/05/2020 09:00
DH Heat Meter HM-H-01,,,,69.66,Energy Centre,07/05/2020 09:00
HM-TG-01,,,,71.325,Building_14,07/05/2020 09:00
HM-CU-01,,,87.98,,Building_1,07/05/2020 09:00
HM-HW-01,,0,,,Building2,07/05/2020 09:00
Boiler 1 Heat Meter HM-A-01,,,,70.175,Energy Centre,07/05/2020 09:00
HM-TG-02,9.1,,,,Building_14,07/05/2020 09:00
HM-RC-01,,,90.535,,Building_6,07/05/2020 09:00
HM-SU-01,,,,13.605,Building_8,07/05/2020 09:00
HM-RC-01,,22.14,,,Building_6,07/05/2020 09:00
BIO Labs,0,,,,Building_10,07/05/2020 09:00
Auditoriums,3,,,,Building_10,07/05/2020 09:00
HM-GH-01,,,,73.465,Building_12,07/05/2020 09:00
ABP Labs,1,,,,Building_10,07/05/2020 09:00
ACB TX2 MAIN INCOMER,35,,,,Building_10,07/05/2020 09:00
HM-JW-01,,,89.765,,Building_3,07/05/2020 09:00
Boiler 2 Heat Meter HM-B-01,,,,69.05,Energy Centre,07/05/2020 09:00
Level 4 Total Power Demand,12820,,,,Building_10,07/05/2020 09:00
HM-JA-01,,,,76.305,Building_4,07/05/2020 09:00
Boiler 1 Heat Meter HM-A-01,1260,,,,Energy Centre,07/05/2020 09:00
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,07/05/2020 09:00
HM-TI-01,,0,,,Building_10,07/05/2020 09:00
HM-RW-01,,,,71.12,Building_5,07/05/2020 09:00
ACBTX3  MAINS INCOMER TX3,96,,,,Building_10,07/05/2020 09:00
CHP Heat Meter HM-D-01,,,91.655,,Energy Centre,07/05/2020 09:00
HM-TG-02,,,89.495,,Building_14,07/05/2020 09:00
HM-TI-01,170,,,,Building_10,07/05/2020 09:00
 Labs,12,,,,Building_10,07/05/2020 09:00
 Lifts,0,,,,Building_10,07/05/2020 09:00
Level 4 Power Demand,0,,,,Building_10,07/05/2020 09:00
Boiler 3 Heat Meter HM-C-01,,,34.255,,Energy Centre,07/05/2020 09:00
HM-RC-01,,,,53.365,Building_6,07/05/2020 09:00
Level 4 Small Power,3,,,,Building_10,07/05/2020 09:00
ILC Labs,1,,,,Building_10,07/05/2020 09:00
HM-HW-01,120,,,,Building2,07/05/2020 09:00
IOP Labs,0,,,,Building_10,07/05/2020 09:00
Heating pumps,39,,,,Building_10,07/05/2020 09:00
HM-SC-01,,,89.505,,Building_11,07/05/2020 09:00
Boiler 2 Heat Meter HM-B-01,,,18.525,,Energy Centre,07/05/2020 09:00
HM-HD-01,,,86.515,,Building_13,07/05/2020 09:00
HM-SU-01,,0,,,Building_8,07/05/2020 09:00
HM-HD-01,15,,,,Building_13,07/05/2020 09:00
HM-GH-01,,,88.09,,Building_12,07/05/2020 09:00
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,07/05/2020 09:00
HM-HD-01,,,,73.465,Building_13,07/05/2020 09:00
CMAC Power,3,,,,Building_10,07/05/2020 09:00
HM-TG-01,,,90.265,,Building_14,07/05/2020 09:00
Boiler 3 Heat Meter HM-C-01,,,,66.92,Energy Centre,07/05/2020 09:00
HM-TI-01,,,,74.53,Building_10,07/05/2020 09:00
ACBTX4  MAINS INCOMER,52,,,,Building_10,07/05/2020 09:00
HM-TI-01,,,88,,Building_10,07/05/2020 09:00
Kitchens,2,,,,Building_10,07/05/2020 09:00
MCP10 - CMAC heating AHUs,1.6,,,,Building_10,07/05/2020 09:00
CHP Heat Meter HM-D-01,,108.135,,,Energy Centre,07/05/2020 09:00
Boiler 1 Heat Meter HM-A-01,,,81.11,,Energy Centre,07/05/2020 09:00
HM-JA-01,180,,,,Building_4,07/05/2020 09:00
DH Heat Meter HM-H-01,,147.305,,,Energy Centre,07/05/2020 09:00
ACB TX1 MAIN INCOMER,19,,,,Building_10,07/05/2020 09:00
DH Heat Meter HM-H-01,,,90.815,,Energy Centre,07/05/2020 09:00
HM-SU-01,0,,,,Building_8,07/05/2020 09:00
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,07/05/2020 09:00
HM-JW-01,70,,,,Building_3,07/05/2020 09:00
HM-GH-01,260,,,,Building_12,07/05/2020 09:00
 Lighting,6,,,,Building_10,07/05/2020 09:00
SHD Labs,2,,,,Building_10,07/05/2020 09:00
HM-HD-01,,0,,,Building_13,07/05/2020 09:00
Workshops,2,,,,Building_10,07/05/2020 09:00
HM-HW-01,,,88.725,,Building2,07/05/2020 09:00
HM-TG-03,,0.36,,,Building_14,07/05/2020 09:00
Boiler 1 Heat Meter HM-A-01,,116.675,,,Energy Centre,07/05/2020 09:00
HM-TG-03,6.7,,,,Building_14,07/05/2020 09:00
HM-ST-01,,,,76.235,Building_7,07/05/2020 09:00
HM-CU-01,,0,,,Building_1,07/05/2020 09:00
CMAC Lighting,0.423,,,,Building_10,07/05/2020 09:00
HM-SC-01,,,,74.25,Building_11,07/05/2020 09:00
HM-ST-01,,,87.2,,Building_7,07/05/2020 09:00
HM-RW-01,,0,,,Building_5,07/05/2020 09:00
AHU,57,,,,Building_10,07/05/2020 09:00
HM-ST-01,110,,,,Building_7,07/05/2020 09:00
HM-RW-01,166,,,,Building_5,07/05/2020 09:00
Level 4 IT,2,,,,Building_10,07/05/2020 09:00
HM-SC-01,,0,,,Building_11,07/05/2020 09:00
HM-ST-01,,14.52,,,Building_7,07/05/2020 09:00
HM-GH-01,,0,,,Building_12,07/05/2020 09:00
CHP Heat Meter HM-D-01,1680,,,,Energy Centre,07/05/2020 09:00
HM-JA-01,,48.825,,,Building_4,07/05/2020 09:00
HM-TG-01,,0,,,Building_14,07/05/2020 09:00
Mechanical Plant,106,,,,Building_10,07/05/2020 09:00
HM-SC-01,90,,,,Building_11,07/05/2020 09:00
HM-JA-01,,,86.36,,Building_4,07/05/2020 09:00
PEC Labs,1,,,,Building_10,07/05/2020 09:00
Level 9 L&P,0.5,,,,Building_10,07/05/2020 09:00
HM-TG-03,,,89.41,,Building_14,07/05/2020 09:00
HM-TG-01,200,,,,Building_14,07/05/2020 09:00
Small Power,15.5,,,,Building_10,07/05/2020 09:00
Boiler 3 Heat Meter HM-C-01,,0,,,Energy Centre,07/05/2020 09:00
MCP11 - CMAC cooling AHUs,6.2,,,,Building_10,07/05/2020 09:00
HM-RW-01,,,86.395,,Building_5,07/05/2020 09:00
HM-RC-01,470,,,,Building_6,07/05/2020 09:00
Chillers,30,,,,Building_10,07/05/2020 09:00
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,07/05/2020 09:00
CHP Heat Meter HM-D-01,,,,69.665,Energy Centre,07/05/2020 09:00
Fume Cupboard Extracts,6,,,,Building_10,07/05/2020 09:00
HM-SU-01,,,15.755,,Building_8,07/05/2020 09:00
FHR Labs,0,,,,Building_10,07/05/2020 09:00
IT Communications,7,,,,Building_10,07/05/2020 09:00
HM-CU-01,,,,73.285,Building_1,07/05/2020 09:00
HM-CU-01,173,,,,Building_1,07/05/2020 09:00
HM-TG-02,,,,55.25,Building_14,07/05/2020 09:00
HM-JW-01,,0,,,Building_3,07/05/2020 09:00
HM-TG-03,,,,57.265,Building_14,07/05/2020 09:00
HM-JW-01,,,,76.99,Building_3,07/05/2020 09:00
Boiler 3 Heat Meter HM-C-01,0,,,,Energy Centre,07/05/2020 09:00
MCCBA1 PV SUPPLY,10,,,,Building_10,07/05/2020 09:00
HM-HW-01,,,,71.75,Building2,07/05/2020 09:00
Level 4 Lighting,1,,,,Building_10,07/05/2020 09:00
DH Heat Meter HM-H-01,2780,,,,Energy Centre,07/05/2020 09:00
HM-TG-02,,0.46,,,Building_14,07/05/2020 09:00
 Lighting,9,,,,Building_10,07/05/2020 09:30
HM-TI-01,,0,,,Building_10,07/05/2020 09:30
CHP Heat Meter HM-D-01,1560,,,,Energy Centre,07/05/2020 09:30
 Lifts,1,,,,Building_10,07/05/2020 09:30
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,07/05/2020 09:30
CHP Heat Meter HM-D-01,,108.875,,,Energy Centre,07/05/2020 09:30
HM-CU-01,,,87.935,,Building_1,07/05/2020 09:30
HM-TG-02,,,90.095,,Building_14,07/05/2020 09:30
IOP Labs,0,,,,Building_10,07/05/2020 09:30
HM-RC-01,,,91.09,,Building_6,07/05/2020 09:30
Boiler 1 Heat Meter HM-A-01,,0,,,Energy Centre,07/05/2020 09:30
ACB TX1 MAIN INCOMER,19,,,,Building_10,07/05/2020 09:30
Boiler 2 Heat Meter HM-B-01,,,,68.26,Energy Centre,07/05/2020 09:30
Level 4 Lighting,1,,,,Building_10,07/05/2020 09:30
HM-ST-01,,,87.12,,Building_7,07/05/2020 09:30
HM-SC-01,,0,,,Building_11,07/05/2020 09:30
SCA Labs,4,,,,Building_10,07/05/2020 09:30
Level 4 Small Power,3,,,,Building_10,07/05/2020 09:30
Kitchens,1,,,,Building_10,07/05/2020 09:30
HM-TG-02,9.2,,,,Building_14,07/05/2020 09:30
HM-SC-01,,,88.895,,Building_11,07/05/2020 09:30
CHP Heat Meter HM-D-01,,,,70.19,Energy Centre,07/05/2020 09:30
ABP Labs,1,,,,Building_10,07/05/2020 09:30
HM-RC-01,420,,,,Building_6,07/05/2020 09:30
HM-TG-03,6.7,,,,Building_14,07/05/2020 09:30
HM-GH-01,,,89.185,,Building_12,07/05/2020 09:30
HM-SU-01,,0,,,Building_8,07/05/2020 09:30
ACB TX2 MAIN INCOMER,36,,,,Building_10,07/05/2020 09:30
HM-TI-01,190,,,,Building_10,07/05/2020 09:30
Auditoriums,2,,,,Building_10,07/05/2020 09:30
Small Power,22.5,,,,Building_10,07/05/2020 09:30
HM-JA-01,,,,76.635,Building_4,07/05/2020 09:30
Level 4 IT,1,,,,Building_10,07/05/2020 09:30
HM-JW-01,,0,,,Building_3,07/05/2020 09:30
MCP11 - CMAC cooling AHUs,6.4,,,,Building_10,07/05/2020 09:30
HM-SC-01,,,,76.445,Building_11,07/05/2020 09:30
HM-GH-01,250,,,,Building_12,07/05/2020 09:30
HM-SU-01,,,,13.705,Building_8,07/05/2020 09:30
HM-HD-01,,0,,,Building_13,07/05/2020 09:30
HM-RC-01,,,,54.81,Building_6,07/05/2020 09:30
HM-RW-01,,,,71.655,Building_5,07/05/2020 09:30
MCCBA1 PV SUPPLY,15,,,,Building_10,07/05/2020 09:30
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,07/05/2020 09:30
BIO Labs,0,,,,Building_10,07/05/2020 09:30
HM-TG-02,,,,55.085,Building_14,07/05/2020 09:30
DH Heat Meter HM-H-01,,,,70.395,Energy Centre,07/05/2020 09:30
DH Heat Meter HM-H-01,,,91.46,,Energy Centre,07/05/2020 09:30
Boiler 3 Heat Meter HM-C-01,0,,,,Energy Centre,07/05/2020 09:30
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,07/05/2020 09:30
HM-TI-01,,,89.8,,Building_10,07/05/2020 09:30
HM-JA-01,,0,,,Building_4,07/05/2020 09:30
HM-HW-01,,0,,,Building2,07/05/2020 09:30
HM-SC-01,10,,,,Building_11,07/05/2020 09:30
HM-ST-01,110,,,,Building_7,07/05/2020 09:30
HM-RW-01,,0,,,Building_5,07/05/2020 09:30
CHP Heat Meter HM-D-01,,,91.725,,Energy Centre,07/05/2020 09:30
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,07/05/2020 09:30
DH Heat Meter HM-H-01,2300,,,,Energy Centre,07/05/2020 09:30
Chillers,35,,,,Building_10,07/05/2020 09:30
 Labs,12,,,,Building_10,07/05/2020 09:30
HM-TI-01,,,,74.41,Building_10,07/05/2020 09:30
HM-CU-01,,,,73,Building_1,07/05/2020 09:30
SHD Labs,2,,,,Building_10,07/05/2020 09:30
HM-HD-01,17.9,,,,Building_13,07/05/2020 09:30
CMAC Lighting,0.93,,,,Building_10,07/05/2020 09:30
HM-JW-01,80,,,,Building_3,07/05/2020 09:30
HM-SU-01,,,15.835,,Building_8,07/05/2020 09:30
ACBTX4  MAINS INCOMER,53,,,,Building_10,07/05/2020 09:30
HM-CU-01,,23.765,,,Building_1,07/05/2020 09:30
Level 4 Total Power Demand,12510,,,,Building_10,07/05/2020 09:30
HM-TG-02,,0.435,,,Building_14,07/05/2020 09:30
HM-HD-01,,,,74.385,Building_13,07/05/2020 09:30
HM-TG-01,,,90.835,,Building_14,07/05/2020 09:30
HM-TG-03,,,90.04,,Building_14,07/05/2020 09:30
PEC Labs,2,,,,Building_10,07/05/2020 09:30
HM-HW-01,,,89.415,,Building2,07/05/2020 09:30
HM-GH-01,,0,,,Building_12,07/05/2020 09:30
IT Communications,8,,,,Building_10,07/05/2020 09:30
HM-HW-01,,,,72.375,Building2,07/05/2020 09:30
HM-TG-01,190,,,,Building_14,07/05/2020 09:30
Boiler 2 Heat Meter HM-B-01,,,18.5,,Energy Centre,07/05/2020 09:30
ACBTX3  MAINS INCOMER TX3,106,,,,Building_10,07/05/2020 09:30
Fume Cupboard Extracts,6,,,,Building_10,07/05/2020 09:30
Boiler 1 Heat Meter HM-A-01,,,72.11,,Energy Centre,07/05/2020 09:30
ILC Labs,1,,,,Building_10,07/05/2020 09:30
CMAC Power,2,,,,Building_10,07/05/2020 09:30
HM-TG-01,,0,,,Building_14,07/05/2020 09:30
HM-TG-01,,,,72,Building_14,07/05/2020 09:30
HM-RC-01,,10.8,,,Building_6,07/05/2020 09:30
HM-TG-03,,0.345,,,Building_14,07/05/2020 09:30
Boiler 3 Heat Meter HM-C-01,,0,,,Energy Centre,07/05/2020 09:30
Level 9 L&P,0.5,,,,Building_10,07/05/2020 09:30
Boiler 3 Heat Meter HM-C-01,,,,67.1,Energy Centre,07/05/2020 09:30
HM-JW-01,,,90.335,,Building_3,07/05/2020 09:30
Boiler 3 Heat Meter HM-C-01,,,33.615,,Energy Centre,07/05/2020 09:30
HM-SU-01,0,,,,Building_8,07/05/2020 09:30
HM-GH-01,,,,73.39,Building_12,07/05/2020 09:30
HM-CU-01,141,,,,Building_1,07/05/2020 09:30
HM-RW-01,169,,,,Building_5,07/05/2020 09:30
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,07/05/2020 09:30
HM-JA-01,60,,,,Building_4,07/05/2020 09:30
HM-ST-01,,14.52,,,Building_7,07/05/2020 09:30
HM-TG-03,,,,57.17,Building_14,07/05/2020 09:30
Boiler 1 Heat Meter HM-A-01,,,,69.79,Energy Centre,07/05/2020 09:30
Mechanical Plant,108,,,,Building_10,07/05/2020 09:30
DH Heat Meter HM-H-01,,116.64,,,Energy Centre,07/05/2020 09:30
HM-ST-01,,,,76.535,Building_7,07/05/2020 09:30
Heating pumps,40,,,,Building_10,07/05/2020 09:30
HM-HD-01,,,89.625,,Building_13,07/05/2020 09:30
HM-RW-01,,,86.215,,Building_5,07/05/2020 09:30
FHR Labs,1,,,,Building_10,07/05/2020 09:30
HM-JW-01,,,,78.225,Building_3,07/05/2020 09:30
HM-HW-01,160,,,,Building2,07/05/2020 09:30
Workshops,2,,,,Building_10,07/05/2020 09:30
HM-JA-01,,,90.21,,Building_4,07/05/2020 09:30
MCP10 - CMAC heating AHUs,1.6,,,,Building_10,07/05/2020 09:30
Level 4 Power Demand,0,,,,Building_10,07/05/2020 09:30
AHU,58,,,,Building_10,07/05/2020 09:30
HM-TG-01,,,,71.66,Building_14,07/05/2020 10:00
HM-RW-01,,,,70.47,Building_5,07/05/2020 10:00
HM-GH-01,,,90.33,,Building_12,07/05/2020 10:00
HM-RC-01,,,90.545,,Building_6,07/05/2020 10:00
HM-SU-01,0,,,,Building_8,07/05/2020 10:00
HM-TG-01,110,,,,Building_14,07/05/2020 10:00
HM-TG-03,,,,57.085,Building_14,07/05/2020 10:00
HM-RW-01,,0,,,Building_5,07/05/2020 10:00
Boiler 1 Heat Meter HM-A-01,,,70.66,,Energy Centre,07/05/2020 10:00
HM-TI-01,160,,,,Building_10,07/05/2020 10:00
HM-ST-01,,0,,,Building_7,07/05/2020 10:00
IOP Labs,0,,,,Building_10,07/05/2020 10:00
HM-GH-01,240,,,,Building_12,07/05/2020 10:00
MCP11 - CMAC cooling AHUs,6.2,,,,Building_10,07/05/2020 10:00
Level 4 IT,2,,,,Building_10,07/05/2020 10:00
SCA Labs,6,,,,Building_10,07/05/2020 10:00
HM-GH-01,,,,72.93,Building_12,07/05/2020 10:00
HM-TI-01,,,90.17,,Building_10,07/05/2020 10:00
HM-SC-01,,,88.96,,Building_11,07/05/2020 10:00
HM-TG-03,6.4,,,,Building_14,07/05/2020 10:00
CMAC Power,2,,,,Building_10,07/05/2020 10:00
HM-JW-01,,,90.58,,Building_3,07/05/2020 10:00
HM-SU-01,,0,,,Building_8,07/05/2020 10:00
HM-SU-01,,,15.95,,Building_8,07/05/2020 10:00
Level 4 Power Demand,0,,,,Building_10,07/05/2020 10:00
HM-SC-01,,,,74.645,Building_11,07/05/2020 10:00
HM-SC-01,100,,,,Building_11,07/05/2020 10:00
HM-CU-01,,,,72.89,Building_1,07/05/2020 10:00
HM-JW-01,,0,,,Building_3,07/05/2020 10:00
HM-JA-01,60,,,,Building_4,07/05/2020 10:00
HM-CU-01,115,,,,Building_1,07/05/2020 10:00
HM-RC-01,410,,,,Building_6,07/05/2020 10:00
Small Power,18,,,,Building_10,07/05/2020 10:00
ILC Labs,1,,,,Building_10,07/05/2020 10:00
AHU,57,,,,Building_10,07/05/2020 10:00
Kitchens,1,,,,Building_10,07/05/2020 10:00
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,07/05/2020 10:00
 Labs,13,,,,Building_10,07/05/2020 10:00
CHP Heat Meter HM-D-01,,,,70.74,Energy Centre,07/05/2020 10:00
BIO Labs,1,,,,Building_10,07/05/2020 10:00
HM-RC-01,,,,55.045,Building_6,07/05/2020 10:00
HM-TI-01,,,,73.99,Building_10,07/05/2020 10:00
CMAC Lighting,0.495,,,,Building_10,07/05/2020 10:00
HM-HD-01,,0,,,Building_13,07/05/2020 10:00
HM-TG-03,,0.321,,,Building_14,07/05/2020 10:00
Boiler 3 Heat Meter HM-C-01,0,,,,Energy Centre,07/05/2020 10:00
HM-ST-01,100,,,,Building_7,07/05/2020 10:00
HM-TG-02,8.8,,,,Building_14,07/05/2020 10:00
ACB TX1 MAIN INCOMER,20,,,,Building_10,07/05/2020 10:00
Boiler 1 Heat Meter HM-A-01,,0,,,Energy Centre,07/05/2020 10:00
ACB TX2 MAIN INCOMER,34,,,,Building_10,07/05/2020 10:00
Boiler 2 Heat Meter HM-B-01,,,18.66,,Energy Centre,07/05/2020 10:00
CHP Heat Meter HM-D-01,,,92.13,,Energy Centre,07/05/2020 10:00
HM-RW-01,108,,,,Building_5,07/05/2020 10:00
Boiler 3 Heat Meter HM-C-01,,,,67.475,Energy Centre,07/05/2020 10:00
Level 4 Lighting,2,,,,Building_10,07/05/2020 10:00
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,07/05/2020 10:00
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,07/05/2020 10:00
HM-RW-01,,,89.965,,Building_5,07/05/2020 10:00
Level 4 Total Power Demand,12500,,,,Building_10,07/05/2020 10:00
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,07/05/2020 10:00
HM-HW-01,,,90.315,,Building2,07/05/2020 10:00
HM-JW-01,40,,,,Building_3,07/05/2020 10:00
SHD Labs,2,,,,Building_10,07/05/2020 10:00
HM-JA-01,,,90.21,,Building_4,07/05/2020 10:00
DH Heat Meter HM-H-01,,151.77,,,Energy Centre,07/05/2020 10:00
HM-HW-01,,,,73.18,Building2,07/05/2020 10:00
ACBTX3  MAINS INCOMER TX3,95,,,,Building_10,07/05/2020 10:00
HM-ST-01,,,,76.335,Building_7,07/05/2020 10:00
CHP Heat Meter HM-D-01,,108.935,,,Energy Centre,07/05/2020 10:00
Auditoriums,1,,,,Building_10,07/05/2020 10:00
HM-ST-01,,,90.04,,Building_7,07/05/2020 10:00
HM-CU-01,,23.765,,,Building_1,07/05/2020 10:00
HM-HD-01,,,,75.36,Building_13,07/05/2020 10:00
 Lifts,1,,,,Building_10,07/05/2020 10:00
Level 4 Small Power,2,,,,Building_10,07/05/2020 10:00
PEC Labs,2,,,,Building_10,07/05/2020 10:00
Fume Cupboard Extracts,6,,,,Building_10,07/05/2020 10:00
Mechanical Plant,104,,,,Building_10,07/05/2020 10:00
HM-TG-01,,0,,,Building_14,07/05/2020 10:00
ABP Labs,1,,,,Building_10,07/05/2020 10:00
HM-TG-03,,,89.93,,Building_14,07/05/2020 10:00
MCCBA1 PV SUPPLY,8,,,,Building_10,07/05/2020 10:00
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,07/05/2020 10:00
IT Communications,8,,,,Building_10,07/05/2020 10:00
Heating pumps,37,,,,Building_10,07/05/2020 10:00
HM-HD-01,,,90.235,,Building_13,07/05/2020 10:00
